"CountryCode","CityCode","City","ProductID","Possession","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030"
"CN","CN32","Nanjing",2505,"Possession of Passenger Car",3.12354099330454,4.23348692420383,5.78520242459392,7.64288262969773,8.78329700579852,10.3939520616126,12.0879156207714,13.4575311739222,14.4105828001854,15.4798151747375,16.613154354941,17.5601989870174,18.2929691658325,19.0250089317538,19.6487081035769,20.2721152984578,20.8507493448937,21.3726994356908,21.8604212733146,22.3104718584377,22.7324676192854,23.1234310343341,23.4843207341005,23.819948873724,24.131501843776,24.4212020765814
"CN","CN32","Nanjing",2506,"Possession of Personal Computer",41.3606127926845,45.8932388437834,49.2376403721073,54.9135404536981,59.1336413401309,61.2610499609737,66.338026504852,71.7840646422795,76.2996139945538,80.6338266586691,82.329170393994,83.3450390275471,84.2781825700047,85.1488428202194,85.9249636283305,86.6374385886188,87.0552033319359,87.3422302985186,87.6073396547068,87.851842080975,88.0771838707809,88.2844904349559,88.4750621450192,88.6503319467387,88.8114462895213,88.9594431345141
"CN","CN32","Nanjing",2508,"Possession of Refrigerator",77.6902065643927,82.2565843447834,87.7529411190779,90.5673926983076,93.5661226129103,96.4531329711743,98.4084915924077,98.8164154179374,98.993866363138,99.1612037737019,99.2881479114993,99.3958980109654,99.4575967277558,99.5106870960551,99.5496036763316,99.5796839711737,99.6026953809571,99.6194381769441,99.6332320115197,99.6442338823943,99.6528792398012,99.6593768643437,99.6644296670089,99.6684109218124,99.6715073472949,99.6738947196467
"CN","CN32","Nanjing",2511,"Possession of Telephone",96.1055987541005,97.6639325802198,98.3650848552851,96.0680124896784,94.4774048327355,93.5813474945471,77.3818269222665,75.3172690324337,73.1191513205968,70.7984116369502,69.6378029076795,68.0943748600826,66.7807314760438,65.8507345964658,64.7624270442945,63.7400259274206,62.8143992365833,61.9908482594526,61.2288486546019,60.5159806798003,59.8432253140789,59.2075133561058,58.6261845825516,58.0974944720001,57.6434762692424,57.2387259612442
"CN","CN32","Nanjing",2512,"Possession of Tumble Drier",4.42371850870412,4.9219976216451,4.95064402174443,5.41197330585651,5.45899281521672,5.73833285026863,5.9801035966271,6.22610608246579,6.39441726059209,6.49892775616542,6.69921323110114,6.85130524161471,7.06945018871746,7.22875961973556,7.3757613192389,7.52144490072613,7.63658598891342,7.74664451335615,7.84135832933394,7.92703507088929,8.00400311946945,8.07155703487249,8.13237960353656,8.18632536922407,8.23456904230133,8.27758430505286
"CN","CN32","Nanjing",2513,"Possession of Vacuum Cleaner",34.8068464918133,38.4960895406822,39.3752494288854,41.3937304858519,41.8832734442606,42.6160794023186,44.2805175315851,45.6862252097121,46.4315535148341,47.3413032773204,48.1565077378425,48.9092608440342,49.5887315909551,50.2077989147714,50.767962733502,51.2786246319844,51.7435515944185,52.1657229436986,52.5492572876142,52.8980231136715,53.215254376565,53.5039119842329,53.7661824923598,54.0047357021997,54.2216882405082,54.4189968456265
"CN","CN32","Nanjing",2514,"Possession of Video Camera",3.00013452457072,3.44417907243413,3.73538095608257,4.10185752201695,4.34523155464913,4.60600116029545,4.86723936774134,5.10035293865981,5.25241665719465,5.42274844002516,5.57729257657199,5.71917478509736,5.84928369846367,5.96860404256649,6.07759376157954,6.17747186837991,6.26889059838124,6.35260962106104,6.42917343611719,6.4992361108094,6.56333642392262,6.62202683516787,6.67569554807688,6.72480268387204,6.76973185633898,6.81083564562152
"CN","CN32","Nanjing",12988,"Possession of Video Game Console",2.01950814389795,2.2035895801759,2.28399065449117,2.34663791540864,2.41755434640372,2.4852171092699,2.66698964156415,2.71672328674399,2.79564857779396,2.81949903017767,2.89645129505624,2.97065323626046,3.03482337205282,3.09497843514923,3.15024570400065,3.20026565482715,3.23669135969438,3.26859934141091,3.29662060586555,3.32080154667991,3.34125401638985,3.35817208413453,3.37274080585078,3.38523673181832,3.39587257524553,3.40488039251451
"CN","CN32","Nanjing",2516,"Possession of Washing Machine",85.1271760856475,89.1480052858645,91.4181570113924,92.9124259713306,94.5093426902595,96.3642606303369,97.7025200272121,98.3728995906376,98.6387642767247,98.8380178523108,98.969197171648,99.097685187431,99.2004523548755,99.2741241771667,99.341958953968,99.4023348351957,99.4551135906034,99.5013133453343,99.5366447274259,99.566131441224,99.5924349753745,99.6155584302635,99.6360950083332,99.6542801876972,99.6731663519597,99.6845714255252
"CN","CN33","Harbin (Haerbin)",2494,"Possession of Air Conditioner",43.4863566991211,50.3897652964661,54.3929860275411,59.0224805636517,66.4459135018227,70.540973642386,72.2610852248727,76.1885668810363,77.8900332943081,78.8905498272156,79.6223257862843,80.1217237402909,80.4943224159418,80.7662135825749,80.9610168662194,81.103996275519,81.2060470505661,81.2776319950146,81.3287680938662,81.363975102999,81.38892305997,81.4039282049563,81.4137633284086,81.4192614238856,81.4221047642469,81.4231446528729
"CN","CN33","Harbin (Haerbin)",2495,"Possession of Bicycle",72.7024468271744,71.4194356365091,72.6827676060574,70.5699794389403,71.3134909559693,71.1772468199442,71.7514409444643,70.6812372806627,70.3533353363038,70.1138480301908,69.8919445706429,69.6877524018277,69.5030652709791,69.3210875845236,69.1603782029199,69.0117928292386,68.8750348775825,68.7491943968069,68.6341381548214,68.5286124381037,68.432077555213,68.3431580622601,68.2619038220824,68.1874497785905,68.1192356161553,68.056755326012
"CN","CN33","Harbin (Haerbin)",87218,"Possession of Broadband Internet Enabled Computer",7.29211293089165,15.2028695717882,15.6126208596449,18.5711520900657,22.5029300460263,26.3361428645263,33.3948591147863,42.4361173371093,50.0402660033722,53.9360800596765,57.1235766345969,59.0517237109099,60.0794410184352,61.1019856701109,62.019604291031,62.8549347770357,63.636848449126,64.3502258333581,65.004378714167,65.5662617923895,66.1022883950817,66.5930869542239,67.0441670184345,67.4581015222143,67.8380603557434,68.1725548082155
"CN","CN33","Harbin (Haerbin)",12980,"Possession of Cable TV",34.3121297414327,37.8210495528731,38.4531043300851,42.1140611724904,44.131768158294,48.1293423523374,49.4826314607232,52.7112659713977,54.8498495437065,56.5520555995496,58.2426672797797,59.8363657103265,61.220426499204,62.5174255756574,63.7026609216729,64.7749759772524,65.7602903772272,66.6584519091352,67.4770671069966,68.2490891710869,68.940209625914,69.4502910843507,69.9762557491906,70.4339497792999,70.8731585039472,71.268959031
"CN","CN33","Harbin (Haerbin)",2497,"Possession of Camera",9.23722012210765,10.6091982405276,9.44901335940979,8.50685747291604,9.68668584102993,10.7383121886726,10.4494997144596,11.6985982488427,12.2043351817758,12.4582243781812,12.7064201789085,12.8968822805145,13.050042952371,13.1827520019656,13.2874404971563,13.3734643583941,13.4445556413123,13.5021353869489,13.5491745895657,13.5876204827548,13.6191316690862,13.6446234159434,13.6653870194261,13.682338302734,13.6961799723533,13.7074747763003
"CN","CN33","Harbin (Haerbin)",2499,"Possession of Colour TV Set",94.0306238691624,95.3689564567634,97.2743459290737,97.1968887397968,98.5100009869205,98.8759939563233,99.0552559891547,99.0897462481369,99.1288909238754,99.1182010588445,99.1088951054289,99.0976912164403,99.0890230743195,99.0803342971339,99.072292823617,99.0659919123941,99.0607922094854,99.0559793612168,99.0522041401314,99.0491642646358,99.046863128072,99.0445909717105,99.0428688954946,99.0414638951652,99.0403248350344,99.0394055830874
"CN","CN33","Harbin (Haerbin)",12982,"Possession of Cooker",51.7237293066515,55.6019546492437,56.0095409713993,56.8703801331379,60.4159091763708,62.4634878779684,63.2643238823581,65.5775277398166,67.0125721030381,68.1752581505799,69.2720028245193,70.3534726655347,71.3578611164604,72.3047198480429,73.252919535932,74.135007683461,74.9201923483754,75.6544007766032,76.344923560341,76.9928370445354,77.6001791257378,78.1331407899678,78.6764184029351,79.1830540602487,79.6546085006425,80.0925246583994
"CN","CN33","Harbin (Haerbin)",2500,"Possession of Dishwasher",0.212068520805698,0.24816336596736,0.190947865883093,0.254447555899697,0.265996421908854,0.278164761313749,0.288448961728279,0.311988801857956,0.335143696479054,0.352807079013126,0.372118003850137,0.390306677000141,0.40642724305993,0.42331788337628,0.437827265722683,0.451543670030251,0.462693088301968,0.47286090088718,0.482168666511039,0.490414066072189,0.497770787209996,0.504100368747362,0.509914313050716,0.515119387646486,0.519902531806101,0.524028318564412
"CN","CN33","Harbin (Haerbin)",59926,"Possession of DVD Player/Recorder",23.084655780372,27.9890444636773,28.8389060746607,31.3966589355217,33.7334389634163,35.5043007454178,36.0721380694478,38.5562208660432,39.9234673502183,40.9638293135606,41.8959317176535,42.7468834460534,43.5343751542699,44.2549664336683,44.9134756449634,45.5186733789683,46.0727603562985,46.5803048573374,47.0456107329866,47.4719631822916,47.8632191122053,48.2207599126668,48.5483737343365,48.8485352809411,49.1235358411251,49.3753974398828
"CN","CN33","Harbin (Haerbin)",2501,"Possession of Freezer",10.4805202972258,11.5909922997867,11.0514386727999,11.7109600648514,12.1417266097266,12.5005364883363,12.3155620153678,13.0376449255455,13.3313278532076,13.5307160401513,13.7137109155315,13.8922095970773,14.0648525741767,14.224461079413,14.386987872149,14.5369755168408,14.6540421917709,14.7620042403878,14.8608100173461,14.9510089814944,15.0310901742115,15.1010425821333,15.1643163316494,15.2212877161454,15.2723357176598,15.3178394012748
"CN","CN33","Harbin (Haerbin)",2502,"Possession of Hi-Fi Stereo",7.69728930579158,8.67985269297253,8.49266054948621,9.1979511965227,9.67172232501859,10.0974901380511,10.0243467507864,10.7326201398073,11.0268264266471,11.2124498502086,11.373397691868,11.5310880140041,11.6766932839931,11.81174466791,11.937407106359,12.0537864315211,12.1650818858359,12.261249611357,12.3533299711931,12.4383461224688,12.5169626627217,12.5892275495196,12.6558100452336,12.7171547562187,12.7736239368014,12.8255733167878
"CN","CN33","Harbin (Haerbin)",59927,"Possession of Internet Enabled Computer",12.1168039634326,15.7226260488877,17.8769761935437,20.3025230787267,23.012459977245,27.0906522842766,34.015203437621,42.973217112553,50.5740094009629,54.4333303005148,57.5696862056995,59.4385732474295,60.4255345905794,61.420613199362,62.3146855011704,63.1267304104213,63.8880803770059,64.5827725491017,65.2176065364344,65.7593374371269,66.2814736306653,66.7595547800853,67.1990553636366,67.602411508312,67.96940239058,68.2924147330854
"CN","CN33","Harbin (Haerbin)",2503,"Possession of Microwave Oven",4.78314015358934,6.62918894758957,6.46708137895648,7.67505196714853,8.723612649752,9.63375638484387,9.70515868855901,11.0965999425429,11.7434181645516,12.1701090203619,12.5209081501119,12.8220482469873,13.0826146107462,13.3085602715032,13.5324081301097,13.7245452093303,13.8883861913001,14.0281034237382,14.1472956722528,14.2488011406766,14.3356045998984,14.4091412071696,14.4717423643174,14.5250863396482,14.5705144528963,14.6091896533703
"CN","CN33","Harbin (Haerbin)",68800,"Possession of Mobile Telephone",65.2295885149249,75.6070560666762,82.3863761483966,86.6324120562958,90.3532754671676,93.0855085138612,94.666276586464,95.5885789075605,96.1392992316761,96.4599536060214,96.6732838049551,96.8386795864498,96.9731549677425,97.0804127805529,97.1644186545762,97.230087248774,97.2798065928926,97.3168684783023,97.3436433030384,97.3631556041448,97.3777370223233,97.3885158880085,97.3966219672204,97.4027766160413,97.4072975265716,97.4099952338599
"CN","CN33","Harbin (Haerbin)",2504,"Possession of Motorcycle",20.7227445689494,22.6477456348066,23.6433931098228,23.32585413725,25.6259956575833,26.5407501440385,25.6804049771243,26.4721251657616,27.0049046314701,27.4184856580537,27.785191952153,28.1113773010199,28.4057271017888,28.6715143757877,28.9123997231577,29.1322195475916,29.3333304278975,29.5177922920607,29.6879457207453,29.8451926674162,29.9911486051206,30.1264402648744,30.2525552051094,30.3703215412736,30.4805134172425,30.5838176492082
"CN","CN33","Harbin (Haerbin)",2505,"Possession of Passenger Car",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CN","CN33","Harbin (Haerbin)",2506,"Possession of Personal Computer",27.5274919119125,31.5539336010316,31.5099571429918,35.3018975215421,38.9597618978784,40.461578680257,41.8294143018243,46.981855504937,50.4621376136446,53.5795463481821,54.9811335468297,55.7976215426735,56.5609869333265,57.2816018761848,57.9276499302787,58.5266656990991,59.0440004751976,59.5040203362961,59.9292900950412,60.3213232414611,60.6830233388883,61.0148036103742,61.3201813493578,61.6011123903351,61.8594363580736,62.0968153831341
"CN","CN33","Harbin (Haerbin)",2508,"Possession of Refrigerator",56.1843331589488,62.1186696985812,64.5987069956964,65.9841788164201,74.0873286992148,80.4848099354199,87.5318912899275,90.1638802452035,91.8001673842366,93.023365154052,94.0442793585522,94.9054116542516,95.3995689411368,95.8281429393212,96.1616449673496,96.4240697121515,96.6248295298929,96.7709077814633,96.8911259373675,96.9869606838034,97.0622240495711,97.1188241446241,97.1628352191998,97.1975142596143,97.224492223357,97.2453007201216
"CN","CN33","Harbin (Haerbin)",2511,"Possession of Telephone",66.157152620864,69.2357477840226,69.1866139122628,65.1103286982265,63.2395967097583,61.9208782423702,49.7261359656454,48.1458346826409,46.4900430631199,44.7901202578703,43.8813127668518,42.7154537752246,41.6857254385869,40.8908171582221,40.0615997562073,39.2961892352677,38.6033162942847,37.9745566305504,37.4007098920836,36.8728981368761,36.3819751439795,35.927485329879,35.511623823615,35.1372187470049,34.8034023548582,34.5020399289474
"CN","CN33","Harbin (Haerbin)",2512,"Possession of Tumble Drier",2.27808974725301,2.61706933899672,2.39593585202507,2.7659776565695,2.72006174014154,2.83365848409963,2.80961932420531,3.00210850063259,3.1506518380994,3.19745266142811,3.2914195494369,3.36204870941269,3.46562183897104,3.54079260284858,3.61017981511697,3.67925875286248,3.73366941090276,3.78580589868076,3.83068251801485,3.87131901024018,3.90789794827851,3.93998660123121,3.96890589487406,3.99458146121067,4.01756931253144,4.03807886737623
"CN","CN33","Harbin (Haerbin)",2513,"Possession of Vacuum Cleaner",21.2181318908715,24.354555985899,23.5119587298549,25.3679333791231,26.772184446622,27.8949859378653,27.8904257290271,29.8365522687997,30.7549717634642,31.3871301103873,31.9580906279006,32.4836355274144,32.9701113903891,33.4183142676841,33.8281617100373,34.2060823484009,34.5533157646059,34.8718414981957,35.1644705892504,35.4330749978966,35.6800236788422,35.9059704500906,36.1132653760842,36.3034189303673,36.4777883849798,36.6376003558946
"CN","CN33","Harbin (Haerbin)",2514,"Possession of Video Camera",1.0025591477819,1.19201126248572,1.22420314557854,1.34878929365168,1.46584978300232,1.56071891116344,1.59333519799171,1.71608086478368,1.7902617634128,1.84729729589075,1.89913485499617,1.94674732397978,1.9906986428748,2.03113196443694,2.06816607624694,2.10225564066582,2.1335580650321,2.16228577364379,2.18866653994635,2.2128772522936,2.2351199480695,2.25549152129849,2.27417974989822,2.29132394656125,2.30704380739436,2.32145524863428
"CN","CN33","Harbin (Haerbin)",12988,"Possession of Video Game Console",1.38426032797121,1.55948647940647,1.52572616123173,1.56663369237247,1.65768920073176,1.709749207699,1.77001362754871,1.85644549706676,1.92889128153839,1.9413074222583,1.9906461399593,2.03829287683153,2.07961802608068,2.11850920259209,2.15429433097917,2.18678848092473,2.21021778305525,2.23073117538063,2.24880011533847,2.26439792159392,2.27761661662529,2.28848856984601,2.29786915713497,2.30592251953346,2.3127818691436,2.31859565322283
"CN","CN33","Harbin (Haerbin)",2516,"Possession of Washing Machine",69.4805179124533,74.8475186902856,75.2910645176965,75.7514052982615,80.9207571823475,84.3815966190973,86.32521404229,89.2132153412918,90.7558676744623,91.7531523040633,92.5099779567173,93.2492511747214,93.8761479850859,94.3903191414288,94.8608741133074,95.2773443857738,95.6446151943484,95.9690914291876,96.2393431832818,96.474354805486,96.6810691445611,96.8641211827051,97.0450393559469,97.1699858863136,97.2967864649835,97.4087524621349
"CN","CN34","Hangzhou",2494,"Possession of Air Conditioner",53.7379618913352,60.2270097331932,66.3417015918306,71.5916137478975,79.0165435991992,83.3086098354096,86.9606719914818,88.615522226637,89.4076479464726,90.095173300746,90.6058287187727,90.9035321173114,91.1097275717503,91.2614432909048,91.3706869570747,91.4513121041793,91.5092423141186,91.5504031689943,91.5799634916858,91.6005358730061,91.6151396371923,91.6242333132884,91.6303618050435,91.6337810978823,91.6356794640654,91.636533764297
"CN","CN34","Hangzhou",2495,"Possession of Bicycle",65.7426961298105,65.4356226089325,65.3720558804734,65.669521225593,64.6634637249924,63.6747628294528,63.2467774477639,63.105015173505,63.0231847194914,62.8061133515477,62.6039189106239,62.4188853414489,62.2481088757464,62.0873974268375,61.9422261556324,61.8082027230601,61.6849663203432,61.5716890939959,61.4681160556556,61.3731627649416,61.2863107808226,61.2085386262034,61.1358614502521,61.0692401872531,61.0081400336589,60.9521044322732
"CN","CN34","Hangzhou",87218,"Possession of Broadband Internet Enabled Computer",10.5777549025971,20.7537744947552,22.4713858942712,25.689315731775,30.9801082182035,36.3266825791685,48.2421099225205,58.4338455602434,68.0479130805191,72.8684053655413,76.3207675138156,78.4112135091675,79.1982892064583,79.956100927493,80.6371448143798,81.2579543800017,81.8395398862132,82.3707778389167,82.8566273768519,83.2319765818418,83.6114936771858,83.9593175804916,84.2787901875763,84.5719331240119,84.8409582506637,85.0372843836805
"CN","CN34","Hangzhou",12980,"Possession of Cable TV",45.2231958468265,47.0024806566586,49.2483879476115,52.344325648383,53.7878543851689,58.1363698431943,61.0310996451642,63.3363577652777,65.3679912383318,67.3519260605834,69.3169253671423,71.1675619068135,72.7599910922134,74.2408750768718,75.586033894526,76.7943355321172,77.8970521762213,78.8948911083058,79.7963350995723,80.6167417830568,81.3082471282765,81.6722622314793,82.1697983431607,82.600534160769,83.0129534974836,83.3832659859389
"CN","CN34","Hangzhou",2497,"Possession of Camera",33.1757515354136,34.3415685971775,33.6378340531481,29.4588617215831,32.7300205834209,35.5729442668801,36.6795883608112,37.8117648005743,38.5148927794819,39.1288187996637,39.7202401910107,40.1777878130308,40.543494910528,40.858062537609,41.1080694033813,41.3130222241688,41.4824712906021,41.6204520732201,41.7332190896902,41.8256085558277,41.901212166338,41.9631346957731,42.0136680936597,42.0550416368544,42.0889414553774,42.1167207958051
"CN","CN34","Hangzhou",2499,"Possession of Colour TV Set",97.7538715214046,98.3949569745104,99.2222420144927,99.4762817633273,99.5584290668245,99.4969957273531,99.5620283682345,99.5651787122465,99.5609816636289,99.5565545261343,99.5528143550793,99.5482762877223,99.5447692274905,99.5411799691603,99.5380421032772,99.5354859466973,99.5333860340462,99.5314441471823,99.5299258434568,99.5169285239776,99.5277792741889,99.5268622226074,99.5261689082704,99.5256031182451,99.5251441691721,99.5247735025201
"CN","CN34","Hangzhou",12982,"Possession of Cooker",63.9283623973435,66.1995221371494,67.0039902960996,68.1974751782545,69.8795298079648,71.1961340174704,73.0278713967555,74.3378399502593,75.5147811577125,76.8089814776678,78.0227401574953,79.2204714171189,80.3197076884672,81.3500878612434,82.3760797144927,83.3241101968762,84.1614284440774,84.939378893751,85.6650435165909,86.3406594287046,86.9607358191568,87.3763415956622,87.8500055563091,88.3281080610794,88.7526995998903,89.1453565745071
"CN","CN34","Hangzhou",2500,"Possession of Dishwasher",0.609329535212269,0.630926228170214,0.533837127753982,0.628366816264173,0.718013370429569,0.802110658012764,0.858468963559752,0.901929172549366,0.950812177543418,1.00256879115841,1.05904396326713,1.11225142003794,1.15938252647232,1.20856385531431,1.25090059468961,1.29084831082339,1.32338190709195,1.35302687049498,1.38014684339877,1.40415238338212,1.42554859477196,1.44439721281665,1.46130442729965,1.47642835037152,1.48987160431064,1.50183671298643
"CN","CN34","Hangzhou",59926,"Possession of DVD Player/Recorder",33.3822901315417,37.9446374802515,40.3298618279841,42.0610060945743,44.6163119187463,46.9404035763056,49.2486483871872,50.7303101921664,51.9785198851451,53.3368528892988,54.5539696604642,55.6598957599958,56.672827222189,57.5707999683174,58.4117521067625,59.2037537934938,59.9024776079579,60.5165889313045,61.1030059426391,61.6525692669969,62.1368054318909,62.5784153751397,62.9813138330993,63.3491343524611,63.6848357803736,63.9913797092981
"CN","CN34","Hangzhou",2501,"Possession of Freezer",1.77788505892543,1.84842494199309,1.86623331472959,1.88316364369962,1.9802961598121,2.07010568522479,2.13735014736578,2.16870227137624,2.19685440020712,2.23970079892799,2.27927878118979,2.31775122205403,2.35450214258197,2.38840035437113,2.42268415034263,2.45423288312431,2.4791048677022,2.50201118276086,2.52290234241423,2.5419426434535,2.55880377071344,2.57358600708856,2.58692247958432,2.59890554284657,2.60962735220694,2.61916940704262
"CN","CN34","Hangzhou",2502,"Possession of Hi-Fi Stereo",28.0096723978849,29.2199174757801,29.9652638229079,30.5695202860847,31.8741127269747,33.067812685751,34.0327403370646,34.5288752153788,34.910053733736,35.3652715541314,35.7591970051206,36.1398062069561,36.4853766480935,36.7966276351235,37.0900874388966,37.3583885349422,37.6077989791389,37.8336216612896,38.0403249517915,38.2298974439034,38.4037904432257,38.5631164637635,38.7090247821387,38.8427752409624,38.9653394287403,39.0776016079377
"CN","CN34","Hangzhou",59927,"Possession of Internet Enabled Computer",17.5763298972505,21.4633055921197,25.729770406867,28.0827974507224,31.6807368543767,37.3656582709252,49.1357934214815,59.1675649857157,68.7534507182042,73.3988762664689,76.791272867381,78.721599422113,79.4519614554518,80.1898941362693,80.8539798877238,81.4578675424639,82.0244741633964,82.5420691199034,83.0119516603759,83.3678142320476,83.7374973954071,84.0763920485781,84.3877366471908,84.6734575735579,84.9239429708883,85.1045504116448
"CN","CN34","Hangzhou",2503,"Possession of Microwave Oven",33.5219749694527,37.0334624466761,38.8976594920664,40.3265661632724,43.6135603545899,46.6338579400379,49.1124586885005,50.4327071518095,51.38126291029,52.4343842616207,53.2861068118566,54.0071302065085,54.6186001615647,55.1339034641762,55.5740957780463,55.9487345649575,56.2660991140512,56.5357362537994,56.7641465922776,56.9578593551669,57.1224280890899,57.2621239741218,57.3805214062848,57.4811382971919,57.5666280482041,57.6392649230259
"CN","CN34","Hangzhou",68800,"Possession of Mobile Telephone",74.3602254395733,85.082264505447,92.0490743722989,95.6151113474354,97.0829091617045,97.5727805342641,97.8713501256517,98.1019835070707,98.2632739578232,98.3792099641336,98.4679628267823,98.5373419377745,98.5920489498143,98.634657380813,98.665914717452,98.6840986908643,98.691138950815,98.7050358759669,98.7285585884796,98.7453250057671,98.753665860371,98.7580349307393,98.7611868727453,98.7638476584832,98.7658798633358,98.7665833231213
"CN","CN34","Hangzhou",2504,"Possession of Motorcycle",37.3636045899126,39.7058660099765,41.2396585886554,41.0280776449129,43.6603310864707,44.6892145978148,43.7930542763711,44.5537737008375,45.186855714322,45.764638946407,46.2737186047345,46.7256163814193,47.1304641329719,47.4944877943117,47.8230218896449,48.1213810816093,48.393259563381,48.6418698686011,48.8701775904531,49.0804647030751,49.2748665956238,49.454794423756,49.621969752394,49.7776589155538,49.9229764764393,50.0589034830805
"CN","CN34","Hangzhou",2505,"Possession of Passenger Car",7.56810517999479,9.40942883714712,12.7730491857659,15.4183221505013,18.6715738044136,23.0977498111241,26.5942080879574,28.8324010812394,30.8353958159796,32.9407183056782,35.1448726449134,36.9654644466697,38.3607024371717,39.7432844953482,40.912020348489,42.0709167486336,43.141824671706,44.100713783982,44.9913915064628,45.8093577969654,46.5724088929434,47.2761665442871,47.9230156934772,48.5222917631795,49.079972763252,49.5936371005693
"CN","CN34","Hangzhou",2506,"Possession of Personal Computer",39.9254532847676,43.0534754887976,45.3191031603589,48.7716283792543,53.5451016475577,55.7238061406822,60.3629301547589,64.6226416114155,68.605809812056,72.4874226241169,74.0506280121406,74.9793167695319,75.8363889904385,76.6386437628857,77.354748763327,78.0138577503359,78.4586813527638,78.8010335494818,79.1173101761039,79.4088631330742,79.6776964813733,79.9247097898655,80.1518824697091,80.3608266054735,80.5529129374159,80.7293808603263
"CN","CN34","Hangzhou",2508,"Possession of Refrigerator",75.5334719656895,78.9336201922619,83.0917260866968,84.8534737145298,89.2885514024539,91.8899897000186,95.5177163428515,96.0231170175712,96.4680614475015,96.9412421280616,97.3422176672348,97.6800197705462,97.8735874309253,98.040978967642,98.17926786457,98.2897520892337,98.3741812413674,98.4355691098375,98.4860216989158,98.5262047702607,98.5577422968356,98.5814504680186,98.5998858810835,98.6144092731824,98.6257074867335,98.6344234289924
"CN","CN34","Hangzhou",2511,"Possession of Telephone",91.181609464341,93.4701281633997,93.9056378202077,89.120240308271,87.6086016972843,86.543608760841,70.7665146862926,68.4645129544737,66.200485077349,63.940440571569,62.7811765238311,61.2623366609714,59.9571619269746,59.0307191501345,57.9699209889686,56.9686787001906,56.0599359288819,55.2532450411157,54.5103267517951,53.8181549448878,53.165039103094,52.5513319912332,51.9876314204319,51.4880625954148,51.0533280302103,50.6654895915947
"CN","CN34","Hangzhou",2512,"Possession of Tumble Drier",4.1929870252374,4.33774253164483,4.36891922181383,4.46705754050763,4.74139892944652,5.20814658206183,5.42497880701305,5.54234169639698,5.71826105821129,5.81255100683438,5.99201395192273,6.12824727620793,6.32285010418336,6.46499930586485,6.59613056596895,6.72588998563684,6.82845568683381,6.92639547925995,7.0106807771953,7.08687950974756,7.15529838600839,7.2153407042224,7.26935772383178,7.31726278754502,7.36009137290737,7.39826318100406
"CN","CN34","Hangzhou",2513,"Possession of Vacuum Cleaner",33.3797195764634,35.3862480379868,35.8061879409873,36.1749614746676,37.7173340222931,38.9523527700824,40.5122802864057,41.3794725564212,42.091727937147,42.9187197133586,43.6608795075125,44.3452406102973,44.9659690442472,45.5326276934418,46.0464354387304,46.5157995253786,46.9439027094019,47.3334232202597,47.6881318458665,48.0113283426882,48.3059332523223,48.5743803872039,48.8187501626464,49.0414697666692,49.2444133471863,49.4292702119783
"CN","CN34","Hangzhou",2514,"Possession of Video Camera",3.0592205943313,3.3923141688102,3.63487173800074,3.84136797621459,4.16894957148361,4.4723201577614,4.72590541526189,4.89646366346632,5.04715558601423,5.209357884108,5.356608504109,5.4917046314209,5.61565303898941,5.72931650473979,5.83315467631815,5.92833701027515,6.0154716844687,6.09526434961376,6.16826487362205,6.23507821201085,6.29622768715758,6.35220328322906,6.40340569295625,6.45026370464502,6.49314131371096,6.53237564273716
"CN","CN34","Hangzhou",12988,"Possession of Video Game Console",1.95431483972415,2.08031298693627,2.12179529394894,2.11650985294787,2.21980625168428,2.29196449272014,2.46222948498228,2.48378571081746,2.55624054512365,2.5771263554299,2.64665872490141,2.71371295465611,2.77173155116532,2.82614824362281,2.87615953316342,2.92144805800488,2.95437576534669,2.9832153735923,3.0085577537741,3.03042779141611,3.04893200862137,3.0642231386887,3.07739614912836,3.08869690922076,3.0983163646418,3.10646749117245
"CN","CN34","Hangzhou",2516,"Possession of Washing Machine",83.5624708661351,86.8846925053305,88.1468720426438,88.7104603782832,91.3058015101616,92.955298450888,94.8599673195407,95.6245146121564,96.1369095379519,96.5678349910374,96.8793412579007,97.1834047593503,97.4370845628968,97.6393160060991,97.8677836782331,97.9885365084903,98.1326998947764,98.2596369996745,98.3659946486499,98.4586756798054,98.5401854878707,98.6123528698049,98.6762621292022,98.7327753931882,98.7826911537777,98.8267715337363
"CN","CN35","Shantou",2494,"Possession of Air Conditioner",47.9734796186208,52.2932405160215,55.8836482607605,59.0224623611308,66.2082627325911,68.4123932536966,71.4805717207818,75.1996347657139,76.3808317867659,77.2484018744158,77.8862554959275,78.314811632588,78.6339320355252,78.8663490027198,79.0338226749688,79.1566876552196,79.2447611645553,79.3063667174117,79.3506028463755,79.3812915104248,79.4032455797862,79.416543158312,79.4252952817395,79.4307586542007,79.4338071743534,79.4351975421278
